p_z,p_n,p_symbol,p_energy,d_z,d_n,d_symbol,bin_en,dn_de,unc_dn_de,dn_de_nu,unc_dn_de_nu,extraction_date
43,56,Tc,0,44,55,Ru,91.9,0.00481928,0.0000110829,0.00200709,0.0000230925,2026-07-09
43,56,Tc,0,44,55,Ru,92.8,0.00480204,0.0000109706,0.00203397,0.0000233675,2026-07-09
43,56,Tc,0,44,55,Ru,93.7,0.00478477,0.0000108567,0.00206084,0.0000236413,2026-07-09
43,56,Tc,0,44,55,Ru,94.6,0.00476745,0.0000107415,0.00208769,0.0000239138,2026-07-09
43,56,Tc,0,44,55,Ru,95.5,0.00475009,0.0000106246,0.0021145,0.0000241851,2026-07-09
43,56,Tc,0,44,55,Ru,96.4,0.00473268,0.0000105062,0.00214127,0.000024455,2026-07-09
43,56,Tc,0,44,55,Ru,97.3,0.00471522,0.0000103864,0.00216801,0.0000247237,2026-07-09
43,56,Tc,0,44,55,Ru,98.2,0.00469772,0.0000102649,0.00219471,0.0000249909,2026-07-09
43,56,Tc,0,44,55,Ru,99.1,0.00468017,0.0000101418,0.00222136,0.0000252568,2026-07-09
43,56,Tc,0,44,55,Ru,100,0.00466257,0.0000100172,0.00224797,0.0000255211,2026-07-09
43,56,Tc,0,44,55,Ru,100.9,0.00464491,0.00000989104,0.00227453,0.0000257841,2026-07-09
43,56,Tc,0,44,55,Ru,101.8,0.00462719,0.00000976325,0.00230105,0.0000260456,2026-07-09
43,56,Tc,0,44,55,Ru,102.7,0.00460943,0.00000963386,0.00232751,0.0000263056,2026-07-09
43,56,Tc,0,44,55,Ru,103.6,0.0045916,0.00000950284,0.00235392,0.000026564,2026-07-09
43,56,Tc,0,44,55,Ru,104.5,0.00457371,0.00000937019,0.00238027,0.000026821,2026-07-09
43,56,Tc,0,44,55,Ru,105.4,0.00455577,0.0000092359,0.00240656,0.0000270764,2026-07-09
43,56,Tc,0,44,55,Ru,106.3,0.00453776,0.00000909997,0.0024328,0.0000273303,2026-07-09
43,56,Tc,0,44,55,Ru,107.2,0.00451968,0.00000896237,0.00245897,0.0000275825,2026-07-09
43,56,Tc,0,44,55,Ru,108.1,0.00450155,0.00000882311,0.00248507,0.0000278331,2026-07-09
43,56,Tc,0,44,55,Ru,109,0.00448335,0.00000868218,0.00251112,0.0000280822,2026-07-09
43,56,Tc,0,44,55,Ru,109.9,0.00446508,0.00000853956,0.00253709,0.0000283297,2026-07-09
43,56,Tc,0,44,55,Ru,110.8,0.00444675,0.00000839527,0.00256299,0.0000285754,2026-07-09
43,56,Tc,0,44,55,Ru,111.7,0.00442834,0.00000824927,0.00258883,0.0000288195,2026-07-09
43,56,Tc,0,44,55,Ru,112.6,0.00440986,0.00000810159,0.00261459,0.0000290619,2026-07-09
43,56,Tc,0,44,55,Ru,113.5,0.00439132,0.00000795219,0.00264028,0.0000293027,2026-07-09
43,56,Tc,0,44,55,Ru,114.4,0.0043727,0.00000780117,0.00266589,0.0000295418,2026-07-09
43,56,Tc,0,44,55,Ru,115.3,0.004354,0.00000764975,0.00269142,0.0000297791,2026-07-09
43,56,Tc,0,44,55,Ru,116.2,0.00433523,0.00000749771,0.00271687,0.0000300148,2026-07-09
43,56,Tc,0,44,55,Ru,117.1,0.00431639,0.00000734392,0.00274225,0.0000302487,2026-07-09
43,56,Tc,0,44,55,Ru,118,0.00429746,0.00000718845,0.00276754,0.000030481,2026-07-09
43,56,Tc,0,44,55,Ru,118.9,0.00427846,0.00000703129,0.00279276,0.0000307115,2026-07-09
43,56,Tc,0,44,55,Ru,119.8,0.00425937,0.00000687243,0.00281788,0.0000309402,2026-07-09
43,56,Tc,0,44,55,Ru,120.7,0.00424021,0.00000671188,0.00284292,0.0000311673,2026-07-09
43,56,Tc,0,44,55,Ru,121.6,0.00422096,0.00000654964,0.00286788,0.0000313926,2026-07-09
43,56,Tc,0,44,55,Ru,122.5,0.00420163,0.00000638569,0.00289274,0.0000316161,2026-07-09
43,56,Tc,0,44,55,Ru,123.4,0.00418222,0.00000622006,0.00291752,0.000031838,2026-07-09
43,56,Tc,0,44,55,Ru,124.3,0.00416272,0.00000605273,0.00294221,0.000032058,2026-07-09
43,56,Tc,0,44,55,Ru,125.2,0.00414314,0.00000588373,0.00296681,0.0000322763,2026-07-09
43,56,Tc,0,44,55,Ru,126.1,0.00412347,0.00000571302,0.00299132,0.0000324929,2026-07-09
43,56,Tc,0,44,55,Ru,127,0.00410372,0.00000554064,0.00301573,0.0000327077,2026-07-09
43,56,Tc,0,44,55,Ru,127.9,0.00408387,0.00000536659,0.00304006,0.0000329207,2026-07-09
43,56,Tc,0,44,55,Ru,128.8,0.00406394,0.00000519084,0.00306429,0.000033132,2026-07-09
43,56,Tc,0,44,55,Ru,129.7,0.00404391,0.00000501345,0.00308842,0.0000333416,2026-07-09
43,56,Tc,0,44,55,Ru,130.6,0.0040238,0.00000483438,0.00311246,0.0000335494,2026-07-09
43,56,Tc,0,44,55,Ru,131.5,0.00400359,0.00000465366,0.0031364,0.0000337555,2026-07-09
43,56,Tc,0,44,55,Ru,132.4,0.00398328,0.0000044713,0.00316024,0.0000339598,2026-07-09
43,56,Tc,0,44,55,Ru,133.3,0.00396289,0.00000428729,0.00318399,0.0000341624,2026-07-09
43,56,Tc,0,44,55,Ru,134.2,0.00394241,0.00000410166,0.00320764,0.0000343633,2026-07-09
43,56,Tc,0,44,55,Ru,135.1,0.00392183,0.0000039144,0.0032312,0.0000345624,2026-07-09
43,56,Tc,0,44,55,Ru,136,0.00390116,0.00000372553,0.00325465,0.0000347599,2026-07-09
43,56,Tc,0,44,55,Ru,136.9,0.00388039,0.00000353507,0.00327801,0.0000349556,2026-07-09
43,56,Tc,0,44,55,Ru,137.8,0.00385952,0.000003343,0.00330127,0.0000351497,2026-07-09
43,56,Tc,0,44,55,Ru,138.7,0.00383855,0.00000314937,0.00332443,0.000035342,2026-07-09
43,56,Tc,0,44,55,Ru,139.6,0.00381749,0.00000295418,0.00334749,0.0000355327,2026-07-09
43,56,Tc,0,44,55,Ru,140.5,0.00379633,0.00000275744,0.00337044,0.0000357217,2026-07-09
43,56,Tc,0,44,55,Ru,141.4,0.00377508,0.00000255916,0.0033933,0.0000359091,2026-07-09
43,56,Tc,0,44,55,Ru,142.3,0.00375373,0.00000235937,0.00341606,0.0000360948,2026-07-09
43,56,Tc,0,44,55,Ru,143.2,0.00373226,0.00000215807,0.00343872,0.0000362789,2026-07-09
43,56,Tc,0,44,55,Ru,144.1,0.00371071,0.00000195528,0.00346128,0.0000364613,2026-07-09
43,56,Tc,0,44,55,Ru,145,0.00368906,0.00000175103,0.00348373,0.0000366421,2026-07-09
43,56,Tc,0,44,55,Ru,145.9,0.00366731,0.00000154534,0.00350609,0.0000368214,2026-07-09
43,56,Tc,0,44,55,Ru,146.8,0.00364546,0.0000013382,0.00352835,0.0000369991,2026-07-09
43,56,Tc,0,44,55,Ru,147.7,0.0036235,0.00000112967,0.0035505,0.0000371751,2026-07-09
43,56,Tc,0,44,55,Ru,148.6,0.00360144,0.000000919757,0.00357255,0.0000373496,2026-07-09
43,56,Tc,0,44,55,Ru,149.5,0.00357929,0.000000708485,0.00359451,0.0000375226,2026-07-09
43,56,Tc,0,44,55,Ru,150.4,0.00355704,0.000000495896,0.00361636,0.0000376941,2026-07-09
43,56,Tc,0,44,55,Ru,151.3,0.00353467,0.000000282076,0.00363812,0.000037864,2026-07-09
43,56,Tc,0,44,55,Ru,152.2,0.00351222,0.0000000906395,0.00365977,0.0000380324,2026-07-09
43,56,Tc,0,44,55,Ru,153.1,0.00348966,0.000000269862,0.00368133,0.0000381995,2026-07-09
43,56,Tc,0,44,55,Ru,154,0.003467,0.000000493686,0.00370279,0.0000383649,2026-07-09
43,56,Tc,0,44,55,Ru,154.9,0.00344423,0.000000715777,0.00372414,0.000038529,2026-07-09
43,56,Tc,0,44,55,Ru,155.8,0.00342137,0.000000939086,0.0037454,0.0000386917,2026-07-09
43,56,Tc,0,44,55,Ru,156.7,0.00339841,0.00000116357,0.00376656,0.0000388529,2026-07-09
43,56,Tc,0,44,55,Ru,157.6,0.00337535,0.00000138919,0.00378762,0.0000390128,2026-07-09
43,56,Tc,0,44,55,Ru,158.5,0.00335217,0.0000016159,0.00380859,0.0000391712,2026-07-09
43,56,Tc,0,44,55,Ru,159.4,0.00332891,0.00000184369,0.00382946,0.0000393284,2026-07-09
43,56,Tc,0,44,55,Ru,160.3,0.00330555,0.00000207251,0.00385023,0.0000394842,2026-07-09
43,56,Tc,0,44,55,Ru,161.2,0.00328208,0.00000230232,0.00387091,0.0000396387,2026-07-09
43,56,Tc,0,44,55,Ru,162.1,0.00325852,0.0000025331,0.00389149,0.0000397919,2026-07-09
43,56,Tc,0,44,55,Ru,163,0.00323485,0.00000276481,0.00391197,0.0000399439,2026-07-09
43,56,Tc,0,44,55,Ru,163.9,0.00321109,0.00000299741,0.00393236,0.0000400946,2026-07-09
43,56,Tc,0,44,55,Ru,164.8,0.00318723,0.00000323084,0.00395266,0.0000402441,2026-07-09
43,56,Tc,0,44,55,Ru,165.7,0.00316327,0.00000346509,0.00397287,0.0000403925,2026-07-09
43,56,Tc,0,44,55,Ru,166.6,0.00313921,0.00000370011,0.00399299,0.0000405396,2026-07-09
43,56,Tc,0,44,55,Ru,167.5,0.00311505,0.00000393587,0.00401301,0.0000406856,2026-07-09
43,56,Tc,0,44,55,Ru,168.4,0.00309081,0.00000417229,0.00403295,0.0000408305,2026-07-09
43,56,Tc,0,44,55,Ru,169.3,0.00306646,0.00000440938,0.00405279,0.0000409743,2026-07-09
43,56,Tc,0,44,55,Ru,170.2,0.00304203,0.00000464705,0.00407254,0.000041117,2026-07-09
43,56,Tc,0,44,55,Ru,171.1,0.0030175,0.00000488527,0.00409221,0.0000412586,2026-07-09
43,56,Tc,0,44,55,Ru,172,0.00299286,0.00000512399,0.00411179,0.0000413993,2026-07-09
43,56,Tc,0,44,55,Ru,172.9,0.00296815,0.00000536317,0.00413128,0.0000415389,2026-07-09
43,56,Tc,0,44,55,Ru,173.8,0.00294334,0.00000560277,0.00415069,0.0000416776,2026-07-09
43,56,Tc,0,44,55,Ru,174.7,0.00291844,0.00000584271,0.00417001,0.0000418153,2026-07-09
43,56,Tc,0,44,55,Ru,175.6,0.00289345,0.00000608297,0.00418925,0.0000419521,2026-07-09
43,56,Tc,0,44,55,Ru,176.5,0.00286838,0.00000632348,0.00420841,0.0000420881,2026-07-09
43,56,Tc,0,44,55,Ru,177.4,0.00284321,0.0000065642,0.00422748,0.0000422231,2026-07-09
43,56,Tc,0,44,55,Ru,178.3,0.00281796,0.00000680505,0.00424648,0.0000423573,2026-07-09
43,56,Tc,0,44,55,Ru,179.2,0.00279263,0.000007046,0.00426539,0.0000424907,2026-07-09
43,56,Tc,0,44,55,Ru,180.1,0.00276721,0.00000728698,0.00428422,0.0000426234,2026-07-09
43,56,Tc,0,44,55,Ru,181,0.0027417,0.00000752794,0.00430298,0.0000427552,2026-07-09
43,56,Tc,0,44,55,Ru,181.9,0.00271612,0.00000776881,0.00432167,0.0000428865,2026-07-09
43,56,Tc,0,44,55,Ru,182.8,0.00269045,0.00000800955,0.00434028,0.0000430169,2026-07-09
43,56,Tc,0,44,55,Ru,183.7,0.00266472,0.00000825007,0.00435881,0.0000431467,2026-07-09
43,56,Tc,0,44,55,Ru,184.6,0.00263891,0.00000849033,0.00437727,0.0000432759,2026-07-09
43,56,Tc,0,44,55,Ru,185.5,0.00261301,0.00000873026,0.00439565,0.0000434046,2026-07-09
43,56,Tc,0,44,55,Ru,186.4,0.00258705,0.00000896978,0.00441397,0.0000435326,2026-07-09
43,56,Tc,0,44,55,Ru,187.3,0.00256101,0.00000920886,0.00443222,0.00004366,2026-07-09
43,56,Tc,0,44,55,Ru,188.2,0.0025349,0.00000944739,0.0044504,0.000043787,2026-07-09
43,56,Tc,0,44,55,Ru,189.1,0.00250872,0.00000968533,0.00446851,0.0000439135,2026-07-09
43,56,Tc,0,44,55,Ru,190,0.00248247,0.00000992259,0.00448656,0.0000440396,2026-07-09
43,56,Tc,0,44,55,Ru,190.9,0.00245616,0.0000101591,0.00450454,0.0000441652,2026-07-09
43,56,Tc,0,44,55,Ru,191.8,0.0024298,0.0000103948,0.00452246,0.0000442906,2026-07-09
43,56,Tc,0,44,55,Ru,192.7,0.00240336,0.0000106297,0.00454032,0.0000444155,2026-07-09
43,56,Tc,0,44,55,Ru,193.6,0.00237687,0.0000108636,0.00455812,0.0000445401,2026-07-09
43,56,Tc,0,44,55,Ru,194.5,0.00235031,0.0000110963,0.00457585,0.0000446645,2026-07-09
43,56,Tc,0,44,55,Ru,195.4,0.00232372,0.000011328,0.00459354,0.0000447886,2026-07-09
43,56,Tc,0,44,55,Ru,196.3,0.00229706,0.0000115586,0.00461116,0.0000449125,2026-07-09
43,56,Tc,0,44,55,Ru,197.2,0.00227034,0.0000117878,0.00462873,0.0000450362,2026-07-09
43,56,Tc,0,44,55,Ru,198.1,0.0022436,0.0000120157,0.00464625,0.0000451598,2026-07-09
43,56,Tc,0,44,55,Ru,199,0.00221679,0.0000122421,0.00466371,0.0000452833,2026-07-09
43,56,Tc,0,44,55,Ru,199.9,0.00218995,0.000012467,0.00468112,0.0000454067,2026-07-09
43,56,Tc,0,44,55,Ru,200.8,0.00216306,0.0000126903,0.00469849,0.0000455301,2026-07-09
43,56,Tc,0,44,55,Ru,201.7,0.00213614,0.0000129119,0.0047158,0.0000456535,2026-07-09
43,56,Tc,0,44,55,Ru,202.6,0.00210918,0.0000131317,0.00473307,0.0000457769,2026-07-09
43,56,Tc,0,44,55,Ru,203.5,0.00208219,0.0000133496,0.0047503,0.0000459004,2026-07-09
43,56,Tc,0,44,55,Ru,204.4,0.00205517,0.0000135656,0.00476748,0.000046024,2026-07-09
43,56,Tc,0,44,55,Ru,205.3,0.00202812,0.0000137794,0.00478462,0.0000461478,2026-07-09
43,56,Tc,0,44,55,Ru,206.2,0.00200104,0.0000139912,0.00480173,0.0000462717,2026-07-09
43,56,Tc,0,44,55,Ru,207.1,0.00197395,0.0000142007,0.00481879,0.0000463959,2026-07-09
43,56,Tc,0,44,55,Ru,208,0.00194684,0.0000144079,0.00483575,0.0000465204,2026-07-09
43,56,Tc,0,44,55,Ru,208.9,0.0019197,0.0000146125,0.00485275,0.0000466451,2026-07-09
43,56,Tc,0,44,55,Ru,209.8,0.00189256,0.0000148147,0.0048697,0.0000467702,2026-07-09
43,56,Tc,0,44,55,Ru,210.7,0.00186541,0.0000150141,0.00488663,0.0000468956,2026-07-09
43,56,Tc,0,44,55,Ru,211.6,0.00183826,0.0000152109,0.00490353,0.0000470216,2026-07-09
43,56,Tc,0,44,55,Ru,212.5,0.0018111,0.0000154047,0.0049204,0.0000471479,2026-07-09
43,56,Tc,0,44,55,Ru,213.4,0.00178394,0.0000155956,0.00493724,0.0000472748,2026-07-09
43,56,Tc,0,44,55,Ru,214.3,0.00175678,0.0000157835,0.00495406,0.0000474021,2026-07-09
43,56,Tc,0,44,55,Ru,215.2,0.00172963,0.0000159681,0.00497086,0.0000475302,2026-07-09
43,56,Tc,0,44,55,Ru,216.1,0.00170251,0.0000161494,0.00498763,0.0000476588,2026-07-09
43,56,Tc,0,44,55,Ru,217,0.00167539,0.0000163273,0.00500438,0.000047788,2026-07-09
43,56,Tc,0,44,55,Ru,217.9,0.00164828,0.0000165018,0.00502112,0.000047918,2026-07-09
43,56,Tc,0,44,55,Ru,218.8,0.0016212,0.0000166726,0.00503784,0.0000480488,2026-07-09
43,56,Tc,0,44,55,Ru,219.7,0.00159416,0.0000168396,0.00505455,0.0000481803,2026-07-09
43,56,Tc,0,44,55,Ru,220.6,0.00156713,0.0000170028,0.00507123,0.0000483127,2026-07-09
43,56,Tc,0,44,55,Ru,221.5,0.00154014,0.0000171619,0.00508792,0.000048446,2026-07-09
43,56,Tc,0,44,55,Ru,222.4,0.0015132,0.0000173169,0.00510459,0.0000485802,2026-07-09
43,56,Tc,0,44,55,Ru,223.3,0.00148629,0.0000174678,0.00512126,0.0000487153,2026-07-09
43,56,Tc,0,44,55,Ru,224.2,0.00145944,0.0000176143,0.00513792,0.0000488515,2026-07-09
43,56,Tc,0,44,55,Ru,225.1,0.00143262,0.0000177562,0.00515458,0.0000489888,2026-07-09
43,56,Tc,0,44,55,Ru,226,0.00140588,0.0000178935,0.00517123,0.0000491271,2026-07-09
43,56,Tc,0,44,55,Ru,226.9,0.00137919,0.0000180261,0.00518789,0.0000492667,2026-07-09
43,56,Tc,0,44,55,Ru,227.8,0.00135257,0.0000181538,0.00520455,0.0000494074,2026-07-09
43,56,Tc,0,44,55,Ru,228.7,0.00132601,0.0000182765,0.00522121,0.0000495495,2026-07-09
43,56,Tc,0,44,55,Ru,229.6,0.00129953,0.000018394,0.00523788,0.0000496928,2026-07-09
43,56,Tc,0,44,55,Ru,230.5,0.00127313,0.0000185062,0.00525456,0.0000498374,2026-07-09
43,56,Tc,0,44,55,Ru,231.4,0.00124681,0.000018613,0.00527126,0.0000499835,2026-07-09
43,56,Tc,0,44,55,Ru,232.3,0.00122059,0.0000187143,0.00528796,0.0000501311,2026-07-09
43,56,Tc,0,44,55,Ru,233.2,0.00119445,0.0000188098,0.00530467,0.00005028,2026-07-09
43,56,Tc,0,44,55,Ru,234.1,0.00116842,0.0000188995,0.0053214,0.0000504306,2026-07-09
43,56,Tc,0,44,55,Ru,235,0.00114249,0.0000189831,0.00533815,0.0000505829,2026-07-09
43,56,Tc,0,44,55,Ru,235.9,0.00111668,0.0000190607,0.00535492,0.0000507367,2026-07-09
43,56,Tc,0,44,55,Ru,236.8,0.00109097,0.0000191319,0.00537172,0.0000508923,2026-07-09
43,56,Tc,0,44,55,Ru,237.7,0.00106538,0.0000191967,0.00538854,0.0000510497,2026-07-09
43,56,Tc,0,44,55,Ru,238.6,0.00103993,0.0000192548,0.00540539,0.0000512088,2026-07-09
43,56,Tc,0,44,55,Ru,239.5,0.0010146,0.0000193062,0.00542227,0.0000513699,2026-07-09
43,56,Tc,0,44,55,Ru,240.4,0.000989422,0.0000193507,0.00543917,0.0000515328,2026-07-09
43,56,Tc,0,44,55,Ru,241.3,0.000964379,0.0000193881,0.00545611,0.0000516978,2026-07-09
43,56,Tc,0,44,55,Ru,242.2,0.000939486,0.0000194183,0.00547309,0.0000518648,2026-07-09
43,56,Tc,0,44,55,Ru,243.1,0.000914748,0.000019441,0.0054901,0.000052034,2026-07-09
43,56,Tc,0,44,55,Ru,244,0.000890174,0.0000194563,0.00550717,0.0000522052,2026-07-09
43,56,Tc,0,44,55,Ru,244.9,0.000865766,0.0000194637,0.00552426,0.0000523787,2026-07-09
43,56,Tc,0,44,55,Ru,245.8,0.000841532,0.0000194633,0.00554141,0.0000525544,2026-07-09
43,56,Tc,0,44,55,Ru,246.7,0.000817479,0.0000194548,0.00555859,0.0000527326,2026-07-09
43,56,Tc,0,44,55,Ru,247.6,0.000793613,0.0000194381,0.00557584,0.000052913,2026-07-09
43,56,Tc,0,44,55,Ru,248.5,0.000769941,0.000019413,0.00559313,0.000053096,2026-07-09
43,56,Tc,0,44,55,Ru,249.4,0.000746468,0.0000193793,0.00561048,0.0000532814,2026-07-09
43,56,Tc,0,44,55,Ru,250.3,0.000723202,0.0000193367,0.00562789,0.0000534694,2026-07-09
43,56,Tc,0,44,55,Ru,251.2,0.000700151,0.0000192853,0.00564534,0.0000536601,2026-07-09
43,56,Tc,0,44,55,Ru,252.1,0.000677319,0.0000192247,0.00566287,0.0000538534,2026-07-09
43,56,Tc,0,44,55,Ru,253,0.000654716,0.0000191549,0.00568046,0.0000540494,2026-07-09
43,56,Tc,0,44,55,Ru,253.9,0.000632348,0.0000190755,0.00569812,0.0000542482,2026-07-09
43,56,Tc,0,44,55,Ru,254.8,0.000610222,0.0000189864,0.00571584,0.0000544499,2026-07-09
43,56,Tc,0,44,55,Ru,255.7,0.000588344,0.0000188874,0.00573364,0.0000546544,2026-07-09
43,56,Tc,0,44,55,Ru,256.6,0.000566724,0.0000187784,0.00575151,0.0000548619,2026-07-09
43,56,Tc,0,44,55,Ru,257.5,0.000545368,0.0000186591,0.00576946,0.0000550725,2026-07-09
43,56,Tc,0,44,55,Ru,258.4,0.000524283,0.0000185301,0.00578749,0.000055286,2026-07-09
43,56,Tc,0,44,55,Ru,259.3,0.000503479,0.0000184018,0.0058056,0.0000555026,2026-07-09
43,56,Tc,0,44,55,Ru,260.2,0.000482961,0.0000182625,0.00582379,0.0000557225,2026-07-09
43,56,Tc,0,44,55,Ru,261.1,0.000462739,0.0000181126,0.00584208,0.0000559454,2026-07-09
43,56,Tc,0,44,55,Ru,262,0.00044282,0.0000179518,0.00586045,0.0000561716,2026-07-09
43,56,Tc,0,44,55,Ru,262.9,0.000423213,0.0000177797,0.00587891,0.0000564009,2026-07-09
43,56,Tc,0,44,55,Ru,263.8,0.000403925,0.0000175965,0.00589747,0.0000566335,2026-07-09
43,56,Tc,0,44,55,Ru,264.7,0.000384965,0.0000174016,0.00591612,0.0000568694,2026-07-09
43,56,Tc,0,44,55,Ru,265.6,0.000366342,0.0000171951,0.00593487,0.0000571085,2026-07-09
43,56,Tc,0,44,55,Ru,266.5,0.000348064,0.0000169765,0.00595373,0.0000573509,2026-07-09
43,56,Tc,0,44,55,Ru,267.4,0.000330138,0.0000167458,0.00597269,0.0000575965,2026-07-09
43,56,Tc,0,44,55,Ru,268.3,0.000312576,0.0000165027,0.00599175,0.0000578454,2026-07-09
43,56,Tc,0,44,55,Ru,269.2,0.000295385,0.000016247,0.00601094,0.0000580973,2026-07-09
43,56,Tc,0,44,55,Ru,270.1,0.000278573,0.0000159785,0.00603023,0.0000583525,2026-07-09
43,56,Tc,0,44,55,Ru,271,0.000262151,0.0000156969,0.00604963,0.0000586106,2026-07-09
43,56,Tc,0,44,55,Ru,271.9,0.000246128,0.0000154021,0.00606914,0.0000588717,2026-07-09
43,56,Tc,0,44,55,Ru,272.8,0.000230511,0.0000150938,0.00608879,0.0000591356,2026-07-09
43,56,Tc,0,44,55,Ru,273.7,0.000215312,0.0000147719,0.00610854,0.0000594023,2026-07-09
43,56,Tc,0,44,55,Ru,274.6,0.00020054,0.0000144359,0.00612843,0.0000596714,2026-07-09
43,56,Tc,0,44,55,Ru,275.5,0.000186204,0.0000140858,0.00614843,0.0000599429,2026-07-09
43,56,Tc,0,44,55,Ru,276.4,0.000172314,0.0000137213,0.00616855,0.0000602164,2026-07-09
43,56,Tc,0,44,55,Ru,277.3,0.00015888,0.000013342,0.00618881,0.0000604918,2026-07-09
43,56,Tc,0,44,55,Ru,278.2,0.000145912,0.000012948,0.00620918,0.0000607688,2026-07-09
43,56,Tc,0,44,55,Ru,279.1,0.000133419,0.0000125388,0.00622968,0.0000610469,2026-07-09
43,56,Tc,0,44,55,Ru,280,0.000121412,0.0000121143,0.00625032,0.0000613258,2026-07-09
43,56,Tc,0,44,55,Ru,280.9,0.000109902,0.000011674,0.00627107,0.0000616053,2026-07-09
43,56,Tc,0,44,55,Ru,281.8,0.0000988979,0.0000112179,0.00629196,0.0000618846,2026-07-09
43,56,Tc,0,44,55,Ru,282.7,0.0000884123,0.0000107458,0.00631297,0.0000621634,2026-07-09
43,56,Tc,0,44,55,Ru,283.6,0.0000784543,0.0000102572,0.0063341,0.0000624413,2026-07-09
43,56,Tc,0,44,55,Ru,284.5,0.000069035,0.00000975207,0.00635536,0.0000627177,2026-07-09
43,56,Tc,0,44,55,Ru,285.4,0.0000601655,0.00000923002,0.00637673,0.0000629921,2026-07-09
43,56,Tc,0,44,55,Ru,286.3,0.0000518566,0.00000869082,0.00639822,0.0000632641,2026-07-09
43,56,Tc,0,44,55,Ru,287.2,0.0000441197,0.00000813421,0.00641983,0.0000635334,2026-07-09
43,56,Tc,0,44,55,Ru,288.1,0.000036966,0.00000755993,0.00644155,0.0000637996,2026-07-09
43,56,Tc,0,44,55,Ru,289,0.0000304069,0.00000696772,0.00646337,0.0000640628,2026-07-09
43,56,Tc,0,44,55,Ru,289.9,0.0000244538,0.00000635729,0.00648529,0.0000643233,2026-07-09
43,56,Tc,0,44,55,Ru,290.8,0.0000191185,0.00000572837,0.00650732,0.0000645816,2026-07-09
43,56,Tc,0,44,55,Ru,291.7,0.0000144125,0.0000050807,0.00652944,0.0000648384,2026-07-09
43,56,Tc,0,44,55,Ru,292.6,0.0000103481,0.00000441401,0.00655166,0.0000650951,2026-07-09
43,56,Tc,0,44,55,Ru,293.5,0.00000693692,0.00000372799,0.00657397,0.0000653529,2026-07-09
43,56,Tc,0,44,55,Ru,294.4,0.00000419136,0.00000302237,0.00659637,0.0000656129,2026-07-09
43,56,Tc,0,44,55,Ru,295.3,0.00000212359,0.00000229687,0.00661886,0.0000658756,2026-07-09
43,56,Tc,0,44,55,Ru,296.2,0.000000746056,0.0000015512,0.00664146,0.0000653538,2026-07-09
43,56,Tc,0,44,55,Ru,297.1,0.0000000711459,0.000000722519,0.00666415,0.000048472,2026-07-09
43,56,Tc,0,44,55,Ru,297.5,0,0,0.00667426,0.00002036,2026-07-09
43,56,Tc,142.6836,44,55,Ru,0,0.0000002221,0.00000000000080655,0,0,2026-07-09
43,56,Tc,142.6836,44,55,Ru,0.3,0.000000221846,0.000000000000808229,0.000000000000737858,1.74984e-18,2026-07-09
43,56,Tc,142.6836,44,55,Ru,0.6,0.000000221878,0.000000000000809708,0.00000000000292972,6.942e-18,2026-07-09
43,56,Tc,142.6836,44,55,Ru,0.9,0.000000222196,0.000000000000810988,0.00000000000657419,1.55764e-17,2026-07-09
43,56,Tc,142.6836,44,55,Ru,1.2,0.000000222518,0.000000000000812061,0.0000000000116699,2.76529e-17,2026-07-09
43,56,Tc,142.6836,44,55,Ru,1.7,0.000000222914,0.000000000000813389,0.0000000000233838,5.54291e-17,2026-07-09
43,56,Tc,142.6836,44,55,Ru,2.2,0.000000223106,0.000000000000814141,0.0000000000391063,9.27316e-17,2026-07-09
43,56,Tc,142.6836,44,55,Ru,2.7,0.000000223094,0.000000000000814319,0.0000000000588066,1.39493e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,3.2,0.000000222932,0.000000000000814048,0.0000000000824766,1.95708e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,3.7,0.000000222711,0.000000000000813571,0.000000000110086,2.6131e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,4.2,0.000000222422,0.000000000000812875,0.000000000141627,3.36294e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,4.7,0.000000222119,0.000000000000812143,0.000000000177069,4.20592e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,5.2,0.000000221789,0.000000000000811327,0.000000000216404,5.142e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,5.7,0.000000221452,0.000000000000810491,0.000000000259602,6.17053e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,6.2,0.000000221103,0.00000000000080962,0.000000000306656,7.29143e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,6.7,0.000000220749,0.000000000000808735,0.000000000357535,8.50406e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,7.2,0.000000220389,0.000000000000807832,0.00000000041223,9.80835e-16,2026-07-09
43,56,Tc,142.6836,44,55,Ru,7.7,0.000000220026,0.00000000000080692,0.000000000470713,0.00000000000000112036,2026-07-09
43,56,Tc,142.6836,44,55,Ru,8.2,0.00000021966,0.000000000000805997,0.000000000532975,0.00000000000000126899,2026-07-09
43,56,Tc,142.6836,44,55,Ru,8.7,0.000000219291,0.000000000000805066,0.000000000598988,0.00000000000000142665,2026-07-09
43,56,Tc,142.6836,44,55,Ru,9.2,0.00000021892,0.000000000000804126,0.000000000668743,0.00000000000000159333,2026-07-09
